rep000_seed0000	CFF000428	CFF003956	CFF001018	CFF000659	CFF000637	CFF006553	CFF000083	CFF035066	CFF001189	CFF001406	CFF000670	CFF000672	CFF001027	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF000237	CFF000474	CFF000079	CFF000737	CFF115363	CFF000022	CFF001975	CFF000810	CFF000424	CFF000605	CFF057668	CFF006988	CFF001201	CFF000503	CFF001323	CFF000427	CFF000062	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF000228	CFF000330	CFF001254	CFF000331	CFF000437	CFF000610	CFF001141	CFF000322	CFF000319	CFF000379	CFF001257	CFF002337	CFF000451	CFF000899	CFF000575	CFF002295	CFF000044	CFF000452	CFF000274	CFF002891	CFF000013	CFF000622	CFF000752	CFF003996	CFF000523	CFF000621	CFF029952	CFF016868	CFF005943	CFF000624	CFF000178
rep030_seed2055	FAM007698	FAM003134	FAM006074	FAM002661	FAM001331	FAM003307	FAM005972	FAM003708	FAM006523	FAM011317	FAM002119	FAM001413	FAM003068	FAM004191	FAM008121	FAM007763	FAM004914	FAM001178	FAM006413	FAM000636	FAM002978	FAM002140	FAM006743	FAM004466	FAM001071	FAM005296	FAM000638	FAM002585	FAM005152	FAM000900	FAM002583	FAM000192	FAM008386	FAM005251	FAM001799	FAM000973	FAM007110	FAM013423	FAM006610	FAM000445	FAM003702	FAM003664	FAM003557	FAM004208	FAM002548	FAM002092	FAM006427	FAM011494	FAM009684	FAM005907	FAM003449	FAM002805	FAM001873	FAM013634	FAM001072	FAM001368	FAM002045	FAM003471	FAM002326	FAM005977	FAM007783	FAM006675	FAM004473	FAM010915	FAM007511	FAM008910	FAM003625	FAM009468	FAM121368	FAM064592	FAM034915	FAM041463	FAM018380
rep031_seed2056	FAM002710	FAM011738	FAM007753	FAM008644	FAM001940	FAM013538	FAM006868	FAM000431	FAM010595	FAM007304	FAM000214	FAM003351	FAM010494	FAM003226	FAM003124	FAM006324	FAM013069	FAM002256	FAM004976	FAM000205	FAM003095	FAM006003	FAM007691	FAM012243	FAM001691	FAM004536	FAM000736	FAM000516	FAM011868	FAM000313	FAM007502	FAM002871	FAM002167	FAM002283	FAM000867	FAM008786	FAM004429	FAM002168	FAM001279	FAM007105	FAM003020	FAM004829	FAM007121	FAM004337	FAM005050	FAM003210	FAM003342	FAM004662	FAM000165	FAM007251	FAM000294	FAM005923	FAM000709	FAM003994	FAM012826	FAM013011	FAM011847	FAM004825	FAM003652	FAM003677	FAM001008	FAM000315	FAM010486	FAM013384	FAM014150	FAM008803	FAM012122	FAM009278	FAM114130	FAM071612	FAM032835	FAM031316	FAM022247
rep032_seed2057	FAM004813	FAM011520	FAM005740	FAM000974	FAM007536	FAM011451	FAM003562	FAM012669	FAM006558	FAM002033	FAM004552	FAM008201	FAM000768	FAM005677	FAM013294	FAM001594	FAM003379	FAM011117	FAM007669	FAM012377	FAM002523	FAM011019	FAM011587	FAM004797	FAM006769	FAM003940	FAM008597	FAM002250	FAM001937	FAM001438	FAM002181	FAM000447	FAM009840	FAM003269	FAM000359	FAM003204	FAM005198	FAM011277	FAM000313	FAM000570	FAM006661	FAM001940	FAM001294	FAM000676	FAM002811	FAM001512	FAM000920	FAM006953	FAM012048	FAM004331	FAM002029	FAM003502	FAM008141	FAM009286	FAM004262	FAM005983	FAM006697	FAM010721	FAM012123	FAM010062	FAM007858	FAM011782	FAM001230	FAM013166	FAM007033	FAM014377	FAM006583	FAM008975	FAM138735	FAM072440	FAM035251	FAM041744	FAM018953
rep033_seed2058	FAM002299	FAM004650	FAM001981	FAM003056	FAM002812	FAM011486	FAM002592	FAM013788	FAM005666	FAM000933	FAM001692	FAM007080	FAM003450	FAM004817	FAM010098	FAM002221	FAM003381	FAM009559	FAM000772	FAM005361	FAM000097	FAM001968	FAM011662	FAM000144	FAM001533	FAM006638	FAM004536	FAM013035	FAM000204	FAM002856	FAM003742	FAM006431	FAM001255	FAM001383	FAM001529	FAM001723	FAM011972	FAM000463	FAM009437	FAM002836	FAM013985	FAM004753	FAM001448	FAM000023	FAM006980	FAM002334	FAM011200	FAM002307	FAM004790	FAM000722	FAM001844	FAM005663	FAM002130	FAM012915	FAM003155	FAM006984	FAM005263	FAM005505	FAM006428	FAM002118	FAM010469	FAM006848	FAM008953	FAM009671	FAM009733	FAM012488	FAM001868	FAM013815	FAM143327	FAM059614	FAM029583	FAM037605	FAM022430
rep034_seed2059	FAM012946	FAM004642	FAM010519	FAM000553	FAM004698	FAM009746	FAM000141	FAM012489	FAM001598	FAM013236	FAM002507	FAM012740	FAM004229	FAM008080	FAM003154	FAM012381	FAM003093	FAM003354	FAM012014	FAM002946	FAM010911	FAM006999	FAM002974	FAM001723	FAM011519	FAM002304	FAM007531	FAM001960	FAM001356	FAM004048	FAM008276	FAM004526	FAM004770	FAM003568	FAM001125	FAM000271	FAM011474	FAM002343	FAM004646	FAM001200	FAM009876	FAM001289	FAM013671	FAM006610	FAM005883	FAM003133	FAM008349	FAM013032	FAM012326	FAM000398	FAM000890	FAM003394	FAM008854	FAM001004	FAM014274	FAM005948	FAM000392	FAM001820	FAM002118	FAM009003	FAM002912	FAM000738	FAM004283	FAM008093	FAM011385	FAM011951	FAM012666	FAM011998	FAM135849	FAM059489	FAM035388	FAM043263	FAM021901
rep035_seed2060	FAM006397	FAM000791	FAM000010	FAM000417	FAM011489	FAM001616	FAM006802	FAM003992	FAM011710	FAM000529	FAM011248	FAM000075	FAM010415	FAM001110	FAM004514	FAM011274	FAM000567	FAM002913	FAM000311	FAM005223	FAM012594	FAM002162	FAM013071	FAM008212	FAM005020	FAM003073	FAM008437	FAM010045	FAM005112	FAM010789	FAM003104	FAM004581	FAM003371	FAM006184	FAM010204	FAM007167	FAM011898	FAM003941	FAM004325	FAM000312	FAM012910	FAM005864	FAM003897	FAM000951	FAM007621	FAM003092	FAM002688	FAM000157	FAM001527	FAM001693	FAM006039	FAM005321	FAM002911	FAM000033	FAM013319	FAM004729	FAM010995	FAM005360	FAM001455	FAM000917	FAM003218	FAM001124	FAM003580	FAM013164	FAM011929	FAM011163	FAM009882	FAM013473	FAM121279	FAM058121	FAM040806	FAM032603	FAM023730
rep036_seed2061	FAM001166	FAM003044	FAM000420	FAM002031	FAM013192	FAM000913	FAM002066	FAM000673	FAM007121	FAM012740	FAM001228	FAM009963	FAM008108	FAM008712	FAM005801	FAM004627	FAM001830	FAM012728	FAM002778	FAM004035	FAM003499	FAM011124	FAM004479	FAM001444	FAM006033	FAM003116	FAM000592	FAM008087	FAM008901	FAM005929	FAM007316	FAM006551	FAM007993	FAM008405	FAM003303	FAM001070	FAM000491	FAM001992	FAM013212	FAM003547	FAM007226	FAM005332	FAM007974	FAM010832	FAM001329	FAM001294	FAM002122	FAM006060	FAM005681	FAM011585	FAM006775	FAM012547	FAM004323	FAM002015	FAM002189	FAM003575	FAM005393	FAM013723	FAM002833	FAM003329	FAM005784	FAM000327	FAM007446	FAM012473	FAM010843	FAM006073	FAM008853	FAM002985	FAM136739	FAM070583	FAM038862	FAM041076	FAM026889
rep037_seed2062	FAM001232	FAM004856	FAM008384	FAM001635	FAM000434	FAM004988	FAM001414	FAM004694	FAM014646	FAM009414	FAM000453	FAM002922	FAM004913	FAM001025	FAM000510	FAM011563	FAM001010	FAM004118	FAM001197	FAM005996	FAM001347	FAM000185	FAM008337	FAM002713	FAM006813	FAM007858	FAM001539	FAM000435	FAM014575	FAM007080	FAM002350	FAM003273	FAM000148	FAM001858	FAM002301	FAM010597	FAM009221	FAM005097	FAM006336	FAM012379	FAM003327	FAM009603	FAM006522	FAM001497	FAM003220	FAM005362	FAM004936	FAM010023	FAM005405	FAM005665	FAM010804	FAM012489	FAM009336	FAM009687	FAM002123	FAM008211	FAM014364	FAM004286	FAM002423	FAM002611	FAM000882	FAM001026	FAM009699	FAM012869	FAM012595	FAM008860	FAM006871	FAM009546	FAM124150	FAM061021	FAM043329	FAM042206	FAM019472
rep038_seed2063	FAM005099	FAM005135	FAM006786	FAM001963	FAM000857	FAM011274	FAM012731	FAM001203	FAM004493	FAM004459	FAM012324	FAM003076	FAM013266	FAM001749	FAM012105	FAM006433	FAM000388	FAM001556	FAM004846	FAM004388	FAM000623	FAM001543	FAM001002	FAM004881	FAM007525	FAM008451	FAM003469	FAM003550	FAM012200	FAM001695	FAM004205	FAM003896	FAM009731	FAM005305	FAM001424	FAM002749	FAM013788	FAM004872	FAM005162	FAM002739	FAM001065	FAM003665	FAM013892	FAM008327	FAM001585	FAM003460	FAM000747	FAM004717	FAM012902	FAM009178	FAM010510	FAM003332	FAM011675	FAM005322	FAM001283	FAM003035	FAM009417	FAM008543	FAM011953	FAM001363	FAM011755	FAM003795	FAM003483	FAM010657	FAM010609	FAM002366	FAM008053	FAM007902	FAM142317	FAM070583	FAM034694	FAM042650	FAM020026
rep039_seed2064	FAM003379	FAM002481	FAM002197	FAM000205	FAM001654	FAM001138	FAM007680	FAM002912	FAM000421	FAM007440	FAM002517	FAM008056	FAM012754	FAM003940	FAM001042	FAM011212	FAM008171	FAM006690	FAM002308	FAM003134	FAM010497	FAM001626	FAM003258	FAM006491	FAM008801	FAM001793	FAM009610	FAM006440	FAM004918	FAM000764	FAM002580	FAM004480	FAM001737	FAM004829	FAM006007	FAM000372	FAM004003	FAM004077	FAM005163	FAM008416	FAM001587	FAM000007	FAM001065	FAM013472	FAM002444	FAM012319	FAM005945	FAM012305	FAM003016	FAM000406	FAM003499	FAM009439	FAM000307	FAM002556	FAM005688	FAM006003	FAM000634	FAM006948	FAM001632	FAM004019	FAM011840	FAM001245	FAM001313	FAM014463	FAM013731	FAM010085	FAM007443	FAM007184	FAM141068	FAM069536	FAM037841	FAM029628	FAM021356
rep040_seed2065	FAM000477	FAM004466	FAM000357	FAM008519	FAM002443	FAM008893	FAM012031	FAM002815	FAM007668	FAM010463	FAM009666	FAM003450	FAM002924	FAM011132	FAM004446	FAM012787	FAM006013	FAM006767	FAM000995	FAM002325	FAM005857	FAM013965	FAM005753	FAM011754	FAM011756	FAM001738	FAM001233	FAM004976	FAM000377	FAM011303	FAM007131	FAM008101	FAM004564	FAM005219	FAM002031	FAM010327	FAM001308	FAM001113	FAM010978	FAM002445	FAM009955	FAM004682	FAM012068	FAM008558	FAM008372	FAM003329	FAM001170	FAM003928	FAM005741	FAM006081	FAM001814	FAM001741	FAM013206	FAM004829	FAM003394	FAM007992	FAM008899	FAM008931	FAM004473	FAM002534	FAM002827	FAM000914	FAM009809	FAM012900	FAM013777	FAM007362	FAM008053	FAM013554	FAM147147	FAM068538	FAM031652	FAM034736	FAM025311
rep041_seed2066	FAM009969	FAM001530	FAM007536	FAM006299	FAM001335	FAM014364	FAM011586	FAM003819	FAM011641	FAM003843	FAM000913	FAM005505	FAM012201	FAM005078	FAM002924	FAM010654	FAM000341	FAM003951	FAM002396	FAM013481	FAM010890	FAM011322	FAM004464	FAM000983	FAM003753	FAM004410	FAM004139	FAM008329	FAM002716	FAM007349	FAM002150	FAM009856	FAM006112	FAM000751	FAM000432	FAM011884	FAM001152	FAM002944	FAM005613	FAM000881	FAM006715	FAM002416	FAM009694	FAM004087	FAM000038	FAM004895	FAM002223	FAM012564	FAM011324	FAM000056	FAM008493	FAM000433	FAM003543	FAM008553	FAM003222	FAM001204	FAM003940	FAM010929	FAM003453	FAM005776	FAM004168	FAM014565	FAM010453	FAM012994	FAM008639	FAM010838	FAM009871	FAM002608	FAM146969	FAM059489	FAM039711	FAM033076	FAM022280
rep042_seed2067	FAM000418	FAM002060	FAM004198	FAM010905	FAM005439	FAM001354	FAM003859	FAM004916	FAM003175	FAM001646	FAM003823	FAM000371	FAM000434	FAM009057	FAM010571	FAM004520	FAM007496	FAM003737	FAM004612	FAM002256	FAM003615	FAM003016	FAM007948	FAM000531	FAM001056	FAM004106	FAM000741	FAM008492	FAM003491	FAM005688	FAM004325	FAM001538	FAM001433	FAM007639	FAM008604	FAM012953	FAM000137	FAM002631	FAM000942	FAM000459	FAM002153	FAM012939	FAM013044	FAM004573	FAM003947	FAM000181	FAM004797	FAM002390	FAM004427	FAM004160	FAM004069	FAM000446	FAM006633	FAM008733	FAM001617	FAM005397	FAM012479	FAM009221	FAM000384	FAM006315	FAM013168	FAM007669	FAM005260	FAM014349	FAM011025	FAM011961	FAM011534	FAM004946	FAM124150	FAM062707	FAM039826	FAM031596	FAM017910
rep043_seed2068	FAM003417	FAM009744	FAM000569	FAM007955	FAM002956	FAM011818	FAM011868	FAM002709	FAM005733	FAM003923	FAM002468	FAM002155	FAM003671	FAM003314	FAM009723	FAM001120	FAM000736	FAM005500	FAM006804	FAM000238	FAM005493	FAM005378	FAM008027	FAM012433	FAM000794	FAM004536	FAM008681	FAM001204	FAM002133	FAM006916	FAM001229	FAM009747	FAM010187	FAM001395	FAM003807	FAM002232	FAM001592	FAM000043	FAM010531	FAM011978	FAM003575	FAM005491	FAM006014	FAM013995	FAM002214	FAM004512	FAM003778	FAM003979	FAM005856	FAM008694	FAM000229	FAM001568	FAM002029	FAM000746	FAM001644	FAM003097	FAM001518	FAM006397	FAM009935	FAM004441	FAM000182	FAM004886	FAM003992	FAM010252	FAM013414	FAM008842	FAM005956	FAM010973	FAM122602	FAM064946	FAM043018	FAM036157	FAM025084
rep044_seed2069	FAM005466	FAM004787	FAM004970	FAM014421	FAM005593	FAM004136	FAM004427	FAM011779	FAM012600	FAM004543	FAM013424	FAM006337	FAM011115	FAM004392	FAM011680	FAM000167	FAM000972	FAM010789	FAM006513	FAM002669	FAM001616	FAM002704	FAM007774	FAM003422	FAM006657	FAM000903	FAM007177	FAM013117	FAM007875	FAM005700	FAM004529	FAM001267	FAM002687	FAM000340	FAM001723	FAM012608	FAM003471	FAM009913	FAM002356	FAM005410	FAM007159	FAM007394	FAM001551	FAM000540	FAM012108	FAM007725	FAM004480	FAM003212	FAM005391	FAM002959	FAM010023	FAM006526	FAM001518	FAM000092	FAM010923	FAM010174	FAM004584	FAM011825	FAM006938	FAM001983	FAM001869	FAM004011	FAM008399	FAM011114	FAM007749	FAM005980	FAM007450	FAM009224	FAM141873	FAM059319	FAM042470	FAM036076	FAM014964
rep045_seed2070	FAM002973	FAM000278	FAM009092	FAM000862	FAM000587	FAM011066	FAM006145	FAM004737	FAM000782	FAM005644	FAM002440	FAM004479	FAM000048	FAM012955	FAM002715	FAM003539	FAM004048	FAM007273	FAM004108	FAM006820	FAM003117	FAM005142	FAM007132	FAM004459	FAM006558	FAM006494	FAM000657	FAM005465	FAM006082	FAM002623	FAM007199	FAM002695	FAM008219	FAM006768	FAM004821	FAM014073	FAM003255	FAM009805	FAM006041	FAM010840	FAM010089	FAM004642	FAM005656	FAM009963	FAM008761	FAM002059	FAM002085	FAM004636	FAM006898	FAM013577	FAM004906	FAM005436	FAM005215	FAM007438	FAM001334	FAM006521	FAM009516	FAM013497	FAM005918	FAM002213	FAM001239	FAM004656	FAM014070	FAM013243	FAM010100	FAM004436	FAM007891	FAM010286	FAM136433	FAM062572	FAM029188	FAM039939	FAM017500
rep046_seed2071	FAM001487	FAM012204	FAM004968	FAM001407	FAM001363	FAM005882	FAM001347	FAM002416	FAM000193	FAM000189	FAM012164	FAM001037	FAM001087	FAM009092	FAM012423	FAM003104	FAM000149	FAM001874	FAM001107	FAM000806	FAM002131	FAM005501	FAM006371	FAM012008	FAM008310	FAM001937	FAM012800	FAM000100	FAM001064	FAM001132	FAM009673	FAM001275	FAM000843	FAM007944	FAM010924	FAM001070	FAM001133	FAM007437	FAM012975	FAM006648	FAM001344	FAM001324	FAM010919	FAM001915	FAM000658	FAM008512	FAM005402	FAM011850	FAM002391	FAM002927	FAM000406	FAM006809	FAM004995	FAM000108	FAM002946	FAM010077	FAM000380	FAM007968	FAM003031	FAM003216	FAM004578	FAM003303	FAM009398	FAM009305	FAM008351	FAM011461	FAM003756	FAM010913	FAM123904	FAM059665	FAM038832	FAM042968	FAM022778
rep047_seed2072	FAM012722	FAM004241	FAM007763	FAM004051	FAM002014	FAM000576	FAM000459	FAM001678	FAM001240	FAM005599	FAM005859	FAM012575	FAM000928	FAM010463	FAM013655	FAM008586	FAM000051	FAM000980	FAM011558	FAM007265	FAM011473	FAM008008	FAM004549	FAM013947	FAM002167	FAM004565	FAM001896	FAM003737	FAM001444	FAM001410	FAM001920	FAM002481	FAM000586	FAM009013	FAM009021	FAM005799	FAM008626	FAM009723	FAM004018	FAM006755	FAM002805	FAM005049	FAM001033	FAM003153	FAM005518	FAM001262	FAM010911	FAM008918	FAM002093	FAM002589	FAM007309	FAM009253	FAM002261	FAM003376	FAM005537	FAM012108	FAM003216	FAM000439	FAM003026	FAM007173	FAM004465	FAM001383	FAM013871	FAM011190	FAM007386	FAM012359	FAM004539	FAM012307	FAM111767	FAM072922	FAM043180	FAM042720	FAM023411
rep048_seed2073	FAM005394	FAM001182	FAM002258	FAM000225	FAM003249	FAM011635	FAM004892	FAM002541	FAM002504	FAM003518	FAM011232	FAM013177	FAM011090	FAM007668	FAM002968	FAM004471	FAM005296	FAM005049	FAM003389	FAM013125	FAM003107	FAM004921	FAM007399	FAM000185	FAM011425	FAM007572	FAM002198	FAM004070	FAM009544	FAM000420	FAM001006	FAM011937	FAM002728	FAM001752	FAM005337	FAM007520	FAM001530	FAM005880	FAM013215	FAM011043	FAM001186	FAM003530	FAM005410	FAM000227	FAM004790	FAM000815	FAM003163	FAM003246	FAM006417	FAM002177	FAM012345	FAM001033	FAM004860	FAM001452	FAM008704	FAM002598	FAM003532	FAM004779	FAM010643	FAM000284	FAM004765	FAM001947	FAM000043	FAM013166	FAM005725	FAM009819	FAM009076	FAM010547	FAM144561	FAM066929	FAM036742	FAM029930	FAM024311
rep049_seed2074	FAM001379	FAM006049	FAM010703	FAM002624	FAM001334	FAM012522	FAM001247	FAM008369	FAM001992	FAM010144	FAM003801	FAM003452	FAM003682	FAM005222	FAM006780	FAM012134	FAM005085	FAM001767	FAM001289	FAM009742	FAM002129	FAM006291	FAM001939	FAM002967	FAM004123	FAM001372	FAM008971	FAM008035	FAM002383	FAM000489	FAM004446	FAM000937	FAM007690	FAM000234	FAM003853	FAM012984	FAM002768	FAM003484	FAM001256	FAM005292	FAM003382	FAM010692	FAM000664	FAM006000	FAM011670	FAM005336	FAM003828	FAM003325	FAM002301	FAM004310	FAM002030	FAM001344	FAM002645	FAM003774	FAM004455	FAM012166	FAM012409	FAM007244	FAM003410	FAM007349	FAM008008	FAM012246	FAM002613	FAM011311	FAM014066	FAM006974	FAM006579	FAM010642	FAM126015	FAM061719	FAM038570	FAM034081	FAM024230
rep050_seed2075	FAM003662	FAM001756	FAM005888	FAM012004	FAM002033	FAM008510	FAM001152	FAM010928	FAM001647	FAM002547	FAM001479	FAM004878	FAM005321	FAM000046	FAM001172	FAM002534	FAM003716	FAM001835	FAM000069	FAM000916	FAM006712	FAM006417	FAM004666	FAM000138	FAM013916	FAM004277	FAM004870	FAM004030	FAM009023	FAM003906	FAM008211	FAM013612	FAM005324	FAM005992	FAM006471	FAM003273	FAM012219	FAM011662	FAM000852	FAM010052	FAM000978	FAM001151	FAM002643	FAM002080	FAM000544	FAM002634	FAM006184	FAM007312	FAM003321	FAM005376	FAM002680	FAM012929	FAM012326	FAM000049	FAM000054	FAM007470	FAM000551	FAM009648	FAM012689	FAM003560	FAM000103	FAM002434	FAM000190	FAM009207	FAM013594	FAM010013	FAM004634	FAM006451	FAM109529	FAM080860	FAM038586	FAM042385	FAM016224
rep051_seed2076	FAM010397	FAM008233	FAM002152	FAM008937	FAM000103	FAM004150	FAM008409	FAM001747	FAM005104	FAM004361	FAM005613	FAM011772	FAM008005	FAM013011	FAM010371	FAM000336	FAM014395	FAM002993	FAM009872	FAM002718	FAM002996	FAM000453	FAM002750	FAM002395	FAM004383	FAM001863	FAM005916	FAM002799	FAM003270	FAM002905	FAM006440	FAM003781	FAM008165	FAM000003	FAM003173	FAM013050	FAM004499	FAM009272	FAM004585	FAM000181	FAM006515	FAM012326	FAM011178	FAM004651	FAM012126	FAM004447	FAM010415	FAM001344	FAM001993	FAM002066	FAM000889	FAM003952	FAM006026	FAM008465	FAM000634	FAM002950	FAM000895	FAM010986	FAM011288	FAM004911	FAM012233	FAM010939	FAM001962	FAM012968	FAM009700	FAM011757	FAM009522	FAM013638	FAM146129	FAM064592	FAM033801	FAM038070	FAM023134
rep052_seed2077	FAM003767	FAM004887	FAM002665	FAM013177	FAM010644	FAM002966	FAM002524	FAM008619	FAM005251	FAM005949	FAM011117	FAM002152	FAM000360	FAM003696	FAM000356	FAM004949	FAM009686	FAM005888	FAM005416	FAM003179	FAM013624	FAM002757	FAM007339	FAM005277	FAM006175	FAM003841	FAM012856	FAM001053	FAM005877	FAM014427	FAM005010	FAM005104	FAM006464	FAM014045	FAM001597	FAM003076	FAM003016	FAM000526	FAM002527	FAM008461	FAM008298	FAM007668	FAM002756	FAM004310	FAM004130	FAM011367	FAM007859	FAM003897	FAM006005	FAM009786	FAM010289	FAM001187	FAM009763	FAM008470	FAM009610	FAM002886	FAM003622	FAM001226	FAM005496	FAM000106	FAM002728	FAM013785	FAM003568	FAM006219	FAM006061	FAM010932	FAM012943	FAM009575	FAM124413	FAM070217	FAM042717	FAM033921	FAM015738
rep053_seed2078	FAM005564	FAM004247	FAM010472	FAM003925	FAM008562	FAM010554	FAM013331	FAM003359	FAM008580	FAM002710	FAM003543	FAM001765	FAM006196	FAM001994	FAM004176	FAM000033	FAM014263	FAM002564	FAM001688	FAM004960	FAM000102	FAM005010	FAM001258	FAM011149	FAM012261	FAM001902	FAM006363	FAM000869	FAM010410	FAM000125	FAM005458	FAM005405	FAM003341	FAM000693	FAM005312	FAM002445	FAM004406	FAM009593	FAM008203	FAM011615	FAM001848	FAM008242	FAM002008	FAM008475	FAM003571	FAM001331	FAM000051	FAM007106	FAM002778	FAM003030	FAM009527	FAM013853	FAM002766	FAM002883	FAM008326	FAM004901	FAM004352	FAM002188	FAM011892	FAM009067	FAM009859	FAM004986	FAM005966	FAM014046	FAM010827	FAM008997	FAM010377	FAM010427	FAM137534	FAM059932	FAM033821	FAM030768	FAM026281
rep054_seed2079	FAM010453	FAM003897	FAM008346	FAM001489	FAM000340	FAM003209	FAM002001	FAM003095	FAM010098	FAM003342	FAM000516	FAM001271	FAM001603	FAM002908	FAM013984	FAM004246	FAM013874	FAM006520	FAM003535	FAM009221	FAM012363	FAM013122	FAM006094	FAM001912	FAM004115	FAM008293	FAM009223	FAM007715	FAM000849	FAM003232	FAM003410	FAM005157	FAM009660	FAM011967	FAM002641	FAM001765	FAM012712	FAM012992	FAM003562	FAM009081	FAM003057	FAM002217	FAM007799	FAM008703	FAM000570	FAM005114	FAM014603	FAM011935	FAM011655	FAM003120	FAM006006	FAM004769	FAM003652	FAM004992	FAM007372	FAM003888	FAM004407	FAM002109	FAM000009	FAM005150	FAM005936	FAM006003	FAM006016	FAM010725	FAM005725	FAM006353	FAM006070	FAM005728	FAM117147	FAM058220	FAM034929	FAM031091	FAM027258
rep055_seed2080	FAM001967	FAM005599	FAM005505	FAM003941	FAM000006	FAM001647	FAM001553	FAM003287	FAM010187	FAM013518	FAM004499	FAM000688	FAM009442	FAM000495	FAM000382	FAM000850	FAM004576	FAM000995	FAM006069	FAM002358	FAM001845	FAM001819	FAM001230	FAM000463	FAM010697	FAM000440	FAM002568	FAM010285	FAM006901	FAM009344	FAM006512	FAM006500	FAM003596	FAM008642	FAM004190	FAM004649	FAM003618	FAM010950	FAM007851	FAM010929	FAM000061	FAM001863	FAM007190	FAM007375	FAM004689	FAM005383	FAM003111	FAM000207	FAM013729	FAM009856	FAM002310	FAM003719	FAM001953	FAM006014	FAM000603	FAM000370	FAM006743	FAM002786	FAM011373	FAM002522	FAM002980	FAM001915	FAM002619	FAM009173	FAM008666	FAM008910	FAM009827	FAM013832	FAM108262	FAM067299	FAM038287	FAM039696	FAM028996
rep056_seed2081	FAM012201	FAM006507	FAM007091	FAM000267	FAM000027	FAM006849	FAM000840	FAM003462	FAM003491	FAM003289	FAM005834	FAM006049	FAM001728	FAM000907	FAM007053	FAM006929	FAM005122	FAM000046	FAM008931	FAM008291	FAM006283	FAM001751	FAM008548	FAM002605	FAM000255	FAM000684	FAM010088	FAM005890	FAM013281	FAM007381	FAM011120	FAM012048	FAM001666	FAM000193	FAM005308	FAM007494	FAM006288	FAM003957	FAM010475	FAM005151	FAM003457	FAM001000	FAM004968	FAM003360	FAM000017	FAM010635	FAM000550	FAM005346	FAM003301	FAM006001	FAM003639	FAM002170	FAM000826	FAM002471	FAM004060	FAM011250	FAM009459	FAM005538	FAM003572	FAM000074	FAM009689	FAM002844	FAM000226	FAM006253	FAM011110	FAM013822	FAM012702	FAM010588	FAM133948	FAM068634	FAM028193	FAM041487	FAM018527
rep057_seed2082	FAM001851	FAM000006	FAM000193	FAM009186	FAM010890	FAM009091	FAM007229	FAM012771	FAM001315	FAM002558	FAM000267	FAM005877	FAM004954	FAM003877	FAM011755	FAM003186	FAM001518	FAM003735	FAM002776	FAM000518	FAM011569	FAM006279	FAM010543	FAM007681	FAM004968	FAM006938	FAM003608	FAM000389	FAM012723	FAM010594	FAM000957	FAM005426	FAM006330	FAM012062	FAM012515	FAM002913	FAM000537	FAM002237	FAM001812	FAM005925	FAM007130	FAM005371	FAM002377	FAM002122	FAM000146	FAM010076	FAM005833	FAM011841	FAM006385	FAM000116	FAM002995	FAM009250	FAM008193	FAM003329	FAM004691	FAM000048	FAM005084	FAM009427	FAM014015	FAM004976	FAM008761	FAM000496	FAM004867	FAM014558	FAM010955	FAM008991	FAM003830	FAM014562	FAM116366	FAM065062	FAM032736	FAM040878	FAM016887
rep058_seed2083	FAM008922	FAM007229	FAM006904	FAM003001	FAM002251	FAM000037	FAM006269	FAM000198	FAM009859	FAM003727	FAM001304	FAM004030	FAM003381	FAM004510	FAM005484	FAM004451	FAM004031	FAM012915	FAM012021	FAM003930	FAM003968	FAM003056	FAM000626	FAM001313	FAM001534	FAM002994	FAM005533	FAM005624	FAM003548	FAM007975	FAM011795	FAM003312	FAM000377	FAM006133	FAM000184	FAM003961	FAM005112	FAM000793	FAM009934	FAM000778	FAM004251	FAM004613	FAM009454	FAM009807	FAM005312	FAM000666	FAM007665	FAM000660	FAM009870	FAM008626	FAM000047	FAM009298	FAM003696	FAM007208	FAM000706	FAM012293	FAM007955	FAM011102	FAM002914	FAM009707	FAM011967	FAM003998	FAM002587	FAM006054	FAM012044	FAM005550	FAM004120	FAM008144	FAM125368	FAM061571	FAM033381	FAM041077	FAM021370
rep059_seed2084	FAM000183	FAM004859	FAM005996	FAM001824	FAM000082	FAM000562	FAM005249	FAM007562	FAM012787	FAM013406	FAM010284	FAM011124	FAM003307	FAM003768	FAM001784	FAM004552	FAM012992	FAM011462	FAM004666	FAM007969	FAM003543	FAM000579	FAM011398	FAM004205	FAM010521	FAM000096	FAM010344	FAM007968	FAM002444	FAM003723	FAM012726	FAM002405	FAM008707	FAM009302	FAM006497	FAM002740	FAM009959	FAM002692	FAM003963	FAM000258	FAM012379	FAM010910	FAM001285	FAM000486	FAM013751	FAM010461	FAM005287	FAM006370	FAM003838	FAM000263	FAM003042	FAM002087	FAM003664	FAM003970	FAM009092	FAM000813	FAM013240	FAM001190	FAM010254	FAM002190	FAM004514	FAM009380	FAM003313	FAM011380	FAM011743	FAM007138	FAM013025	FAM010642	FAM142306	FAM059932	FAM035926	FAM032974	FAM018829
