rep000_seed0000	CFF000437	CFF000610	CFF000428	CFF001141	CFF003956	CFF001018	CFF000322	CFF000659	CFF000319	CFF000379	CFF001257	CFF002337	CFF000637	CFF006553	CFF000083	CFF000451	CFF000899	CFF001189	CFF001406	CFF000575	CFF000670	CFF002295	CFF000044	CFF000452	CFF000672	CFF001027	CFF000274	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF002891	CFF000237	CFF000474	CFF000079	CFF000737	CFF000022	CFF000013	CFF001975	CFF000810	CFF000622	CFF000424	CFF000605	CFF057668	CFF006988	CFF000752	CFF001201	CFF003996	CFF000523	CFF000503	CFF000621	CFF001323	CFF000427	CFF000062	CFF029952	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF016868	CFF000228	CFF005943	CFF000624	CFF000330	CFF001254	CFF000178	CFF000331	CFF035066	CFF115363
rep030_seed2055	FAM008164	FAM003197	FAM005776	FAM011925	FAM003172	FAM003081	FAM003308	FAM005076	FAM006487	FAM010579	FAM013858	FAM005396	FAM005365	FAM003231	FAM000443	FAM001253	FAM001479	FAM005050	FAM007811	FAM005344	FAM008016	FAM000392	FAM004829	FAM003174	FAM000401	FAM000551	FAM014350	FAM006424	FAM000289	FAM009175	FAM005324	FAM006781	FAM005215	FAM001827	FAM000447	FAM003427	FAM008274	FAM012026	FAM008818	FAM005334	FAM004417	FAM005799	FAM006638	FAM002832	FAM007132	FAM005600	FAM010626	FAM000110	FAM000108	FAM006535	FAM010878	FAM001620	FAM002491	FAM010652	FAM006409	FAM000920	FAM002495	FAM003483	FAM003708	FAM005450	FAM012646	FAM005912	FAM006116	FAM003266	FAM006735	FAM007486	FAM011891	FAM012654	FAM142423	FAM061155	FAM034925	FAM030866	FAM014760
rep031_seed2056	FAM001512	FAM006355	FAM009264	FAM003160	FAM010391	FAM000965	FAM004790	FAM014471	FAM000596	FAM014196	FAM000547	FAM006985	FAM005554	FAM003626	FAM005604	FAM002927	FAM002706	FAM005912	FAM007819	FAM011350	FAM009799	FAM003469	FAM004092	FAM004478	FAM011281	FAM013992	FAM007051	FAM000650	FAM003200	FAM008427	FAM000934	FAM006285	FAM004089	FAM003929	FAM006107	FAM000990	FAM001661	FAM000431	FAM010198	FAM000070	FAM011291	FAM002278	FAM003969	FAM007044	FAM006011	FAM003628	FAM006843	FAM003521	FAM001014	FAM007391	FAM003004	FAM005621	FAM004558	FAM014408	FAM004158	FAM000614	FAM004012	FAM006504	FAM003367	FAM004632	FAM000131	FAM003047	FAM012956	FAM001551	FAM010204	FAM013841	FAM006308	FAM011371	FAM112081	FAM067943	FAM037491	FAM038049	FAM017463
rep032_seed2057	FAM006558	FAM006025	FAM003265	FAM010364	FAM005279	FAM004860	FAM001559	FAM005274	FAM006214	FAM003247	FAM014264	FAM001416	FAM003850	FAM002900	FAM003026	FAM003789	FAM005006	FAM000555	FAM006285	FAM003409	FAM009506	FAM000782	FAM003068	FAM011350	FAM001701	FAM005470	FAM012096	FAM007762	FAM011790	FAM009816	FAM004974	FAM004270	FAM001379	FAM003373	FAM008740	FAM007823	FAM008562	FAM007866	FAM011541	FAM012040	FAM007834	FAM000366	FAM001976	FAM010551	FAM009729	FAM000661	FAM003304	FAM003267	FAM006444	FAM006697	FAM007052	FAM006194	FAM001415	FAM007129	FAM000198	FAM002327	FAM012627	FAM001182	FAM005123	FAM003295	FAM004634	FAM004808	FAM012582	FAM001784	FAM001367	FAM012274	FAM010092	FAM014384	FAM133042	FAM063111	FAM044963	FAM035918	FAM018726
rep033_seed2058	FAM003232	FAM012724	FAM001132	FAM001768	FAM001190	FAM003998	FAM001987	FAM003581	FAM009155	FAM008576	FAM005891	FAM009570	FAM006699	FAM004112	FAM008020	FAM008396	FAM008070	FAM011095	FAM001474	FAM001534	FAM006514	FAM005348	FAM000151	FAM000470	FAM000216	FAM001264	FAM007570	FAM013484	FAM010438	FAM010052	FAM011712	FAM005313	FAM001038	FAM004137	FAM002897	FAM000036	FAM013839	FAM007937	FAM001939	FAM005778	FAM004773	FAM000887	FAM002307	FAM001215	FAM001049	FAM010072	FAM005746	FAM002257	FAM001078	FAM002900	FAM000611	FAM002643	FAM001104	FAM014151	FAM006967	FAM008445	FAM001113	FAM002491	FAM007518	FAM006278	FAM007236	FAM010300	FAM001397	FAM010232	FAM000834	FAM013790	FAM010482	FAM010599	FAM135283	FAM060777	FAM029213	FAM034250	FAM017993
rep034_seed2059	FAM004026	FAM005741	FAM000405	FAM007640	FAM014479	FAM007301	FAM002029	FAM004233	FAM009039	FAM010358	FAM006673	FAM000991	FAM003453	FAM004410	FAM013470	FAM003419	FAM003900	FAM000457	FAM006280	FAM007730	FAM002952	FAM004569	FAM004845	FAM000353	FAM009906	FAM000928	FAM004891	FAM006743	FAM004061	FAM003077	FAM001670	FAM005703	FAM004644	FAM005275	FAM010104	FAM003059	FAM013996	FAM002290	FAM005500	FAM008334	FAM004773	FAM004522	FAM010137	FAM007528	FAM001889	FAM001724	FAM010451	FAM004903	FAM004738	FAM000134	FAM003895	FAM002022	FAM001353	FAM008281	FAM002020	FAM006088	FAM005986	FAM011104	FAM002975	FAM009232	FAM006091	FAM010111	FAM008311	FAM003252	FAM001078	FAM014383	FAM006578	FAM012518	FAM128724	FAM073946	FAM041007	FAM036540	FAM016315
rep035_seed2060	FAM011855	FAM007507	FAM011711	FAM005678	FAM001583	FAM005955	FAM001303	FAM003652	FAM000393	FAM011833	FAM004344	FAM010961	FAM001130	FAM006096	FAM001999	FAM005212	FAM001003	FAM001874	FAM001244	FAM005168	FAM006285	FAM012735	FAM008308	FAM000677	FAM006267	FAM012050	FAM006119	FAM004337	FAM013595	FAM003383	FAM000370	FAM002151	FAM005994	FAM003509	FAM005502	FAM009132	FAM004654	FAM004045	FAM004629	FAM004062	FAM003930	FAM000455	FAM009287	FAM009384	FAM002317	FAM006354	FAM001882	FAM007697	FAM002441	FAM007910	FAM003922	FAM003507	FAM005785	FAM008107	FAM009989	FAM010123	FAM000206	FAM002635	FAM000684	FAM003239	FAM003951	FAM010291	FAM007294	FAM001088	FAM004852	FAM009556	FAM007282	FAM008710	FAM124721	FAM062546	FAM039997	FAM029538	FAM016663
rep036_seed2061	FAM014016	FAM008445	FAM007256	FAM004321	FAM008525	FAM001469	FAM006943	FAM002431	FAM011497	FAM012865	FAM000315	FAM004910	FAM006635	FAM007883	FAM005850	FAM000599	FAM005715	FAM001545	FAM000483	FAM002250	FAM006378	FAM002447	FAM000029	FAM002609	FAM014319	FAM007308	FAM004570	FAM001575	FAM001146	FAM001380	FAM002306	FAM012691	FAM004784	FAM008536	FAM002578	FAM001730	FAM000075	FAM007509	FAM003103	FAM002662	FAM002394	FAM004691	FAM001066	FAM007511	FAM002865	FAM009479	FAM007503	FAM006464	FAM006268	FAM006523	FAM003395	FAM004091	FAM002588	FAM007515	FAM002967	FAM004381	FAM005606	FAM005513	FAM005296	FAM005862	FAM011506	FAM000551	FAM004743	FAM007006	FAM004673	FAM013022	FAM010357	FAM011553	FAM126951	FAM068183	FAM038981	FAM031424	FAM028802
rep037_seed2062	FAM008605	FAM010056	FAM006951	FAM011430	FAM010226	FAM001195	FAM005149	FAM003811	FAM002524	FAM004291	FAM001094	FAM006746	FAM005242	FAM002388	FAM006143	FAM009560	FAM010712	FAM003382	FAM010890	FAM003916	FAM000002	FAM002432	FAM011254	FAM006093	FAM002807	FAM005125	FAM004222	FAM007986	FAM011328	FAM008466	FAM004655	FAM000728	FAM004479	FAM003354	FAM001995	FAM007865	FAM004287	FAM005343	FAM008908	FAM003167	FAM002802	FAM001268	FAM001847	FAM006966	FAM005941	FAM003467	FAM000346	FAM006300	FAM004821	FAM002691	FAM000535	FAM002150	FAM003390	FAM001679	FAM007654	FAM009401	FAM004665	FAM004085	FAM003740	FAM011502	FAM001075	FAM011514	FAM001092	FAM011671	FAM009025	FAM012606	FAM013784	FAM012973	FAM113786	FAM059684	FAM033195	FAM035191	FAM015051
rep038_seed2063	FAM006757	FAM002015	FAM005039	FAM000393	FAM007318	FAM003283	FAM001388	FAM006668	FAM013312	FAM004732	FAM000184	FAM009627	FAM003295	FAM004480	FAM005591	FAM002614	FAM001319	FAM003709	FAM003628	FAM002202	FAM008779	FAM004180	FAM003581	FAM001180	FAM003520	FAM004292	FAM004566	FAM010846	FAM009031	FAM003106	FAM004973	FAM003101	FAM000559	FAM009126	FAM014126	FAM007878	FAM003484	FAM005016	FAM001206	FAM009311	FAM003477	FAM008540	FAM004552	FAM002496	FAM007162	FAM004385	FAM002416	FAM013152	FAM000588	FAM000014	FAM002138	FAM001248	FAM010315	FAM000230	FAM006786	FAM003059	FAM002899	FAM001325	FAM000851	FAM001709	FAM000545	FAM004189	FAM003322	FAM011925	FAM007974	FAM009474	FAM007079	FAM011311	FAM109105	FAM059426	FAM034422	FAM036425	FAM017381
rep039_seed2064	FAM014264	FAM000342	FAM002523	FAM004276	FAM003307	FAM005383	FAM003026	FAM000522	FAM002959	FAM005902	FAM011675	FAM004099	FAM013417	FAM008651	FAM013152	FAM014173	FAM005916	FAM000650	FAM004584	FAM007843	FAM012284	FAM001729	FAM006237	FAM000402	FAM008120	FAM006401	FAM012007	FAM004133	FAM000130	FAM014040	FAM001300	FAM001993	FAM013236	FAM003257	FAM007161	FAM012476	FAM006019	FAM003993	FAM001811	FAM008757	FAM005437	FAM003708	FAM011236	FAM000945	FAM003560	FAM002265	FAM006200	FAM007854	FAM003660	FAM004884	FAM004396	FAM005277	FAM007919	FAM005934	FAM000272	FAM000977	FAM008296	FAM008755	FAM014429	FAM004316	FAM005965	FAM000667	FAM000506	FAM001401	FAM004377	FAM008672	FAM008679	FAM003901	FAM133042	FAM064565	FAM036229	FAM033643	FAM024991
rep040_seed2065	FAM001449	FAM011329	FAM000759	FAM007085	FAM001899	FAM001902	FAM000142	FAM001737	FAM007195	FAM007160	FAM007986	FAM006303	FAM005154	FAM000932	FAM009781	FAM000249	FAM003626	FAM002292	FAM008119	FAM001149	FAM005296	FAM004231	FAM002442	FAM005750	FAM004372	FAM002123	FAM001273	FAM002485	FAM007515	FAM007789	FAM006606	FAM014535	FAM013117	FAM011655	FAM009542	FAM005256	FAM010104	FAM004300	FAM002258	FAM000120	FAM009172	FAM005983	FAM005810	FAM009169	FAM005940	FAM013403	FAM003789	FAM012770	FAM006912	FAM002960	FAM001667	FAM004406	FAM012010	FAM000531	FAM011246	FAM000312	FAM001708	FAM006429	FAM000480	FAM007629	FAM003945	FAM007866	FAM002265	FAM005652	FAM001868	FAM009886	FAM014047	FAM009011	FAM146593	FAM058956	FAM040897	FAM029306	FAM023735
rep041_seed2066	FAM003081	FAM002291	FAM010364	FAM012101	FAM014675	FAM000699	FAM003362	FAM001786	FAM001469	FAM003290	FAM008802	FAM001175	FAM006889	FAM004647	FAM013929	FAM002483	FAM003561	FAM005730	FAM011264	FAM003033	FAM010208	FAM006300	FAM009873	FAM005713	FAM002281	FAM009433	FAM007622	FAM006345	FAM001360	FAM004327	FAM001301	FAM001751	FAM002830	FAM001630	FAM004249	FAM000855	FAM001170	FAM000701	FAM003026	FAM005631	FAM007586	FAM005158	FAM007475	FAM001769	FAM001454	FAM000554	FAM008159	FAM003782	FAM004986	FAM011412	FAM003399	FAM002609	FAM007730	FAM003410	FAM012077	FAM007604	FAM002913	FAM000164	FAM011622	FAM000780	FAM000750	FAM005607	FAM005131	FAM007453	FAM006116	FAM010856	FAM013004	FAM011849	FAM143534	FAM063189	FAM038419	FAM036441	FAM025021
rep042_seed2067	FAM007349	FAM009486	FAM004577	FAM003316	FAM011717	FAM010657	FAM012522	FAM012110	FAM001016	FAM007763	FAM013985	FAM000506	FAM005554	FAM009809	FAM009357	FAM013497	FAM000905	FAM000458	FAM001527	FAM007359	FAM000787	FAM009211	FAM007553	FAM001014	FAM001457	FAM009476	FAM001292	FAM002990	FAM012220	FAM005099	FAM011668	FAM006574	FAM006071	FAM005978	FAM007303	FAM002690	FAM012458	FAM002114	FAM010668	FAM000536	FAM005031	FAM009651	FAM006101	FAM003850	FAM003044	FAM008165	FAM012014	FAM008629	FAM000866	FAM001888	FAM007871	FAM011718	FAM002848	FAM002279	FAM010448	FAM001805	FAM005367	FAM004477	FAM001239	FAM000282	FAM005310	FAM001605	FAM001281	FAM001283	FAM004786	FAM011136	FAM005894	FAM013667	FAM114333	FAM062876	FAM031914	FAM035472	FAM018105
rep043_seed2068	FAM003234	FAM012929	FAM003601	FAM000891	FAM012258	FAM005903	FAM003467	FAM005099	FAM001817	FAM002516	FAM011799	FAM001116	FAM004947	FAM011369	FAM002116	FAM001520	FAM002383	FAM004614	FAM006132	FAM002281	FAM006262	FAM005068	FAM002601	FAM006046	FAM005309	FAM011212	FAM002612	FAM010356	FAM004156	FAM003447	FAM004974	FAM003126	FAM011756	FAM006314	FAM000006	FAM007027	FAM010288	FAM006424	FAM002686	FAM001943	FAM005094	FAM003905	FAM008088	FAM003399	FAM014668	FAM013210	FAM005819	FAM005106	FAM002789	FAM010407	FAM003191	FAM003194	FAM003361	FAM000980	FAM007534	FAM003345	FAM001965	FAM002097	FAM010076	FAM001569	FAM001570	FAM008736	FAM002307	FAM009723	FAM006288	FAM010159	FAM007182	FAM014206	FAM140707	FAM060377	FAM036638	FAM038676	FAM015654
rep044_seed2069	FAM003949	FAM000958	FAM010023	FAM001055	FAM002990	FAM006543	FAM002274	FAM007685	FAM007279	FAM001624	FAM005956	FAM001874	FAM008464	FAM002395	FAM005851	FAM000623	FAM002057	FAM001736	FAM007852	FAM004628	FAM004258	FAM001434	FAM012270	FAM005715	FAM004076	FAM003747	FAM001948	FAM009684	FAM000728	FAM004183	FAM004175	FAM008635	FAM004073	FAM013892	FAM013019	FAM003696	FAM004780	FAM004533	FAM007981	FAM002121	FAM004932	FAM005231	FAM002619	FAM000261	FAM010531	FAM006314	FAM010305	FAM000562	FAM005674	FAM007642	FAM004657	FAM000276	FAM001041	FAM009458	FAM010910	FAM007180	FAM005132	FAM003093	FAM006857	FAM008050	FAM004701	FAM004696	FAM003492	FAM007175	FAM012540	FAM010132	FAM008973	FAM006485	FAM127915	FAM060623	FAM033649	FAM033558	FAM016947
rep045_seed2070	FAM002467	FAM004144	FAM001341	FAM008130	FAM013353	FAM000345	FAM001700	FAM000879	FAM006378	FAM008917	FAM006688	FAM003902	FAM011924	FAM002219	FAM006515	FAM006850	FAM010493	FAM013967	FAM013715	FAM003806	FAM005218	FAM002712	FAM002022	FAM012285	FAM003425	FAM001557	FAM004910	FAM000948	FAM010833	FAM001848	FAM003525	FAM006519	FAM007522	FAM000587	FAM012271	FAM002167	FAM005096	FAM002798	FAM008388	FAM002699	FAM004945	FAM002188	FAM006759	FAM013732	FAM003307	FAM007581	FAM014328	FAM007991	FAM010305	FAM001559	FAM013397	FAM000395	FAM007744	FAM006636	FAM003737	FAM000978	FAM009726	FAM005306	FAM004389	FAM012933	FAM001937	FAM005556	FAM011381	FAM002746	FAM004216	FAM011691	FAM007035	FAM014193	FAM146065	FAM060442	FAM031316	FAM032919	FAM029099
rep046_seed2071	FAM002490	FAM000581	FAM000963	FAM008082	FAM005016	FAM001483	FAM004811	FAM001025	FAM000667	FAM002294	FAM006443	FAM003599	FAM007283	FAM000076	FAM003725	FAM001244	FAM003003	FAM004838	FAM013930	FAM011676	FAM000735	FAM000555	FAM001981	FAM003188	FAM013050	FAM008738	FAM004191	FAM005401	FAM008536	FAM000549	FAM003212	FAM007684	FAM011561	FAM012627	FAM003515	FAM004043	FAM004512	FAM003140	FAM001422	FAM007076	FAM013923	FAM007382	FAM004030	FAM013149	FAM006976	FAM009723	FAM005570	FAM001519	FAM008651	FAM003028	FAM000578	FAM007246	FAM003550	FAM008708	FAM005093	FAM013551	FAM001988	FAM006663	FAM008132	FAM003116	FAM002835	FAM001059	FAM007054	FAM006205	FAM001183	FAM011156	FAM013093	FAM003007	FAM130878	FAM063802	FAM037777	FAM033723	FAM016687
rep047_seed2072	FAM007724	FAM002522	FAM001730	FAM001014	FAM002968	FAM003566	FAM011494	FAM002153	FAM001737	FAM002804	FAM000241	FAM003602	FAM000224	FAM004572	FAM003469	FAM003199	FAM007758	FAM002447	FAM010507	FAM009989	FAM007897	FAM001217	FAM000542	FAM006521	FAM006285	FAM006614	FAM005377	FAM008733	FAM013638	FAM003453	FAM004116	FAM001060	FAM003844	FAM005109	FAM003472	FAM007864	FAM007062	FAM003952	FAM000625	FAM007118	FAM007217	FAM006019	FAM000349	FAM004708	FAM006457	FAM005533	FAM007951	FAM004791	FAM010551	FAM009852	FAM000426	FAM005695	FAM007575	FAM007288	FAM006267	FAM008767	FAM008766	FAM007150	FAM004317	FAM003349	FAM000436	FAM004796	FAM007850	FAM007093	FAM004690	FAM008734	FAM010850	FAM014494	FAM140575	FAM060431	FAM038248	FAM032050	FAM021888
rep048_seed2073	FAM003433	FAM001513	FAM012548	FAM003358	FAM003335	FAM001938	FAM009378	FAM005834	FAM012515	FAM002132	FAM005344	FAM002890	FAM004499	FAM002299	FAM006307	FAM004556	FAM012461	FAM006194	FAM003594	FAM005033	FAM013420	FAM002291	FAM001101	FAM004297	FAM011064	FAM003361	FAM003211	FAM010516	FAM002741	FAM010150	FAM005529	FAM005843	FAM009315	FAM007492	FAM003758	FAM001338	FAM012575	FAM011247	FAM009682	FAM001053	FAM005944	FAM005068	FAM006346	FAM003276	FAM002639	FAM006519	FAM006497	FAM002497	FAM005695	FAM003698	FAM004464	FAM002244	FAM001327	FAM000969	FAM004625	FAM006357	FAM002280	FAM005341	FAM008524	FAM004910	FAM008931	FAM002790	FAM013838	FAM004628	FAM009324	FAM010602	FAM006137	FAM010816	FAM141253	FAM067219	FAM039502	FAM037421	FAM019297
rep049_seed2074	FAM001621	FAM003763	FAM005173	FAM002438	FAM001921	FAM003359	FAM005372	FAM010927	FAM009260	FAM009772	FAM004738	FAM008474	FAM005101	FAM006927	FAM005846	FAM004642	FAM007369	FAM002140	FAM001040	FAM003717	FAM003248	FAM005141	FAM000940	FAM001139	FAM002905	FAM005044	FAM002385	FAM003712	FAM004256	FAM001073	FAM005840	FAM008167	FAM001653	FAM004228	FAM003498	FAM001530	FAM013128	FAM004801	FAM009817	FAM002753	FAM003071	FAM001519	FAM010291	FAM009381	FAM003618	FAM008618	FAM001399	FAM003297	FAM001757	FAM008558	FAM002284	FAM002240	FAM006519	FAM010438	FAM011137	FAM000969	FAM004110	FAM014610	FAM002980	FAM012723	FAM001297	FAM003598	FAM008281	FAM004021	FAM004007	FAM006137	FAM012444	FAM012297	FAM111623	FAM061853	FAM032506	FAM040821	FAM022562
rep050_seed2075	FAM005978	FAM005920	FAM007642	FAM003241	FAM008141	FAM001272	FAM004285	FAM005047	FAM009042	FAM001365	FAM000370	FAM002038	FAM008374	FAM005166	FAM001706	FAM009026	FAM010893	FAM002178	FAM012190	FAM002051	FAM009435	FAM006358	FAM001770	FAM014074	FAM004803	FAM000075	FAM002564	FAM000002	FAM008445	FAM006045	FAM012942	FAM001633	FAM000448	FAM001118	FAM007583	FAM014408	FAM012607	FAM003110	FAM002599	FAM000214	FAM004958	FAM002783	FAM000556	FAM011200	FAM003992	FAM008122	FAM007948	FAM013565	FAM009664	FAM007543	FAM007001	FAM000779	FAM001437	FAM003470	FAM008969	FAM002481	FAM007863	FAM005722	FAM007295	FAM013787	FAM007343	FAM003287	FAM001966	FAM007085	FAM006533	FAM006913	FAM004749	FAM008828	FAM132023	FAM070290	FAM036516	FAM036630	FAM017864
rep051_seed2076	FAM002669	FAM007445	FAM006039	FAM000014	FAM002205	FAM004106	FAM001360	FAM005968	FAM002500	FAM007343	FAM005248	FAM007660	FAM001892	FAM000279	FAM001169	FAM007101	FAM012108	FAM002684	FAM001976	FAM000220	FAM008417	FAM014573	FAM011576	FAM007105	FAM007440	FAM000376	FAM000912	FAM002392	FAM008222	FAM004343	FAM005687	FAM001697	FAM011239	FAM003919	FAM004866	FAM000872	FAM007055	FAM002753	FAM006943	FAM003880	FAM005024	FAM001535	FAM001993	FAM000695	FAM006911	FAM013951	FAM011155	FAM003882	FAM002884	FAM001578	FAM002214	FAM001650	FAM006542	FAM007011	FAM003836	FAM005571	FAM006918	FAM008058	FAM007421	FAM000650	FAM004805	FAM009363	FAM001621	FAM003184	FAM004834	FAM011610	FAM010264	FAM008497	FAM108198	FAM066959	FAM038543	FAM030224	FAM026041
rep052_seed2077	FAM007539	FAM002392	FAM002837	FAM000326	FAM006588	FAM009749	FAM001592	FAM001325	FAM003822	FAM002528	FAM007642	FAM001566	FAM000199	FAM010283	FAM013550	FAM004518	FAM010088	FAM000690	FAM006220	FAM006531	FAM006785	FAM002170	FAM000977	FAM002841	FAM011438	FAM008225	FAM002011	FAM003029	FAM000142	FAM009059	FAM004801	FAM004504	FAM002910	FAM008947	FAM002260	FAM001064	FAM006820	FAM010387	FAM000546	FAM001097	FAM012763	FAM014253	FAM012879	FAM006021	FAM003017	FAM001448	FAM003081	FAM000312	FAM008810	FAM011498	FAM006276	FAM002081	FAM004318	FAM003828	FAM009418	FAM000609	FAM006594	FAM012493	FAM000627	FAM004896	FAM011406	FAM007807	FAM007423	FAM005772	FAM010124	FAM006885	FAM012457	FAM006822	FAM117103	FAM068189	FAM034651	FAM029380	FAM015654
rep053_seed2078	FAM008866	FAM002774	FAM005421	FAM003152	FAM000260	FAM004266	FAM000493	FAM008508	FAM005037	FAM001512	FAM009195	FAM012603	FAM003886	FAM014364	FAM004376	FAM007565	FAM001478	FAM006960	FAM004437	FAM005181	FAM005771	FAM005217	FAM001904	FAM004863	FAM001326	FAM002979	FAM006873	FAM004324	FAM004886	FAM007889	FAM000615	FAM011689	FAM007388	FAM004332	FAM000241	FAM010453	FAM013575	FAM012259	FAM002120	FAM006173	FAM007350	FAM004069	FAM002795	FAM002324	FAM010207	FAM001710	FAM003378	FAM001666	FAM003790	FAM005069	FAM002693	FAM001852	FAM003436	FAM011346	FAM001429	FAM004768	FAM009402	FAM006856	FAM006954	FAM008514	FAM000204	FAM003414	FAM004995	FAM003380	FAM000576	FAM011263	FAM006344	FAM005783	FAM114457	FAM063024	FAM041892	FAM036441	FAM025460
rep054_seed2079	FAM002910	FAM003449	FAM007852	FAM001909	FAM012962	FAM003658	FAM002927	FAM001108	FAM008138	FAM002660	FAM014404	FAM004975	FAM009208	FAM014439	FAM009711	FAM003748	FAM006544	FAM000432	FAM004762	FAM001711	FAM003070	FAM007044	FAM005464	FAM000253	FAM002914	FAM009353	FAM000307	FAM005681	FAM012138	FAM001597	FAM010990	FAM000801	FAM003448	FAM000888	FAM001541	FAM008517	FAM000774	FAM001661	FAM003332	FAM007971	FAM005193	FAM003515	FAM011504	FAM005987	FAM004804	FAM004515	FAM003276	FAM004873	FAM000535	FAM005208	FAM001748	FAM007535	FAM003621	FAM008413	FAM001571	FAM008786	FAM005172	FAM001872	FAM000544	FAM009023	FAM012515	FAM004186	FAM004525	FAM004939	FAM000617	FAM011484	FAM008079	FAM012657	FAM121141	FAM058413	FAM029849	FAM029160	FAM026660
rep055_seed2080	FAM006781	FAM004021	FAM004285	FAM004985	FAM003829	FAM006568	FAM006262	FAM006035	FAM007450	FAM008997	FAM001384	FAM001061	FAM007834	FAM005061	FAM008545	FAM009943	FAM008227	FAM009952	FAM002718	FAM002546	FAM007559	FAM006874	FAM000074	FAM008336	FAM003680	FAM004710	FAM009678	FAM004244	FAM002818	FAM005738	FAM014452	FAM006439	FAM006300	FAM003043	FAM011250	FAM004178	FAM003255	FAM007321	FAM010734	FAM001421	FAM004476	FAM009795	FAM000990	FAM010560	FAM008044	FAM010089	FAM010897	FAM001196	FAM002766	FAM012778	FAM006763	FAM003911	FAM004918	FAM005254	FAM002918	FAM005181	FAM003486	FAM005163	FAM000373	FAM008146	FAM004727	FAM013847	FAM006587	FAM012820	FAM002127	FAM014470	FAM013313	FAM005579	FAM140139	FAM058447	FAM041519	FAM040929	FAM016998
rep056_seed2081	FAM007422	FAM003186	FAM001235	FAM006335	FAM011021	FAM008879	FAM009235	FAM000458	FAM001916	FAM000972	FAM003763	FAM009120	FAM001084	FAM014175	FAM000120	FAM010824	FAM004179	FAM000092	FAM003193	FAM002413	FAM005564	FAM000388	FAM001293	FAM004391	FAM007572	FAM008524	FAM001040	FAM003249	FAM001079	FAM006399	FAM004105	FAM002784	FAM003411	FAM001843	FAM001396	FAM003767	FAM003554	FAM003032	FAM004393	FAM006436	FAM004849	FAM011119	FAM003056	FAM007432	FAM003700	FAM013519	FAM008407	FAM010607	FAM001926	FAM005414	FAM003514	FAM013936	FAM002099	FAM003004	FAM006568	FAM008150	FAM000214	FAM004099	FAM008283	FAM007872	FAM001373	FAM009145	FAM001647	FAM001014	FAM005715	FAM010669	FAM008254	FAM013143	FAM124552	FAM060774	FAM038052	FAM033192	FAM019965
rep057_seed2082	FAM004021	FAM009480	FAM002641	FAM006375	FAM005358	FAM011870	FAM000734	FAM003844	FAM011756	FAM001032	FAM000780	FAM014232	FAM001281	FAM002186	FAM000886	FAM007439	FAM008128	FAM002440	FAM004914	FAM011833	FAM013953	FAM007853	FAM005853	FAM002377	FAM006953	FAM005418	FAM002351	FAM006116	FAM001631	FAM003626	FAM006919	FAM002698	FAM006542	FAM009261	FAM003977	FAM001667	FAM004268	FAM001496	FAM008296	FAM006935	FAM002541	FAM004812	FAM008535	FAM000030	FAM005296	FAM008277	FAM002563	FAM006559	FAM001546	FAM003209	FAM006187	FAM009763	FAM004761	FAM004267	FAM005277	FAM009710	FAM003648	FAM010288	FAM006417	FAM000593	FAM009213	FAM008162	FAM009315	FAM001307	FAM001090	FAM012364	FAM006249	FAM010158	FAM142570	FAM073419	FAM040041	FAM037747	FAM018823
rep058_seed2083	FAM002925	FAM004028	FAM006339	FAM007919	FAM003306	FAM001503	FAM001754	FAM010207	FAM002663	FAM007253	FAM006699	FAM003393	FAM007188	FAM001768	FAM006817	FAM005635	FAM008386	FAM003689	FAM010811	FAM003313	FAM011578	FAM001015	FAM001450	FAM005113	FAM002072	FAM007629	FAM006286	FAM003286	FAM006211	FAM002772	FAM001217	FAM006493	FAM000821	FAM002620	FAM000134	FAM005842	FAM010588	FAM010970	FAM010832	FAM006697	FAM000888	FAM000303	FAM000739	FAM004722	FAM003055	FAM001245	FAM004769	FAM005370	FAM003304	FAM006895	FAM005225	FAM006892	FAM004967	FAM002275	FAM006174	FAM007405	FAM009765	FAM000109	FAM001013	FAM002149	FAM007110	FAM010124	FAM012149	FAM003429	FAM007452	FAM011026	FAM011136	FAM006619	FAM112828	FAM070290	FAM039977	FAM035118	FAM028950
rep059_seed2084	FAM002266	FAM005992	FAM006504	FAM005602	FAM002554	FAM001689	FAM005889	FAM000378	FAM006794	FAM006685	FAM000476	FAM008549	FAM000682	FAM005681	FAM013074	FAM002178	FAM001915	FAM005973	FAM005161	FAM004420	FAM000616	FAM009986	FAM013149	FAM002831	FAM012761	FAM012246	FAM001270	FAM003517	FAM009555	FAM001495	FAM001609	FAM012422	FAM014385	FAM004221	FAM003203	FAM001004	FAM010703	FAM000828	FAM005651	FAM007283	FAM005398	FAM007127	FAM003536	FAM002880	FAM000446	FAM002405	FAM008087	FAM006962	FAM006852	FAM002173	FAM001062	FAM005573	FAM009988	FAM002281	FAM001288	FAM002045	FAM006117	FAM002750	FAM005339	FAM013314	FAM002477	FAM003353	FAM001758	FAM005093	FAM012877	FAM011040	FAM010742	FAM013461	FAM134138	FAM064312	FAM042441	FAM030189	FAM022822
